"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.856826590E-1,1.244267747E-1,3.349951655E-2,9.832706451E0,9.833550752E0
7.880896380E-1,1.172483116E-1,3.589234129E-2,9.825528145E0,9.826293236E0
7.904966170E-1,1.028913707E-1,2.871387079E-2,9.798908234E0,9.799490481E0
7.929036490E-1,1.316052526E-1,2.153540403E-2,9.774979591E0,9.775889204E0
7.953106280E-1,1.196411327E-1,1.914258115E-2,9.746265411E0,9.747018514E0
7.977176070E-1,1.100698411E-1,2.632104978E-2,9.734301567E0,9.734959433E0
8.001245860E-1,1.028913707E-1,3.828516230E-2,9.751050949E0,9.751668934E0
8.025316170E-1,9.810572863E-2,3.349951655E-2,9.763015747E0,9.763566123E0
8.049385970E-1,1.220339537E-1,3.589234129E-2,9.767801285E0,9.768629509E0
8.073455760E-1,9.571290761E-2,3.828516230E-2,9.777372360E0,9.777915779E0
8.097525550E-1,8.853443712E-2,5.503492057E-2,9.803693771E0,9.804247995E0
8.121595860E-1,1.124626622E-1,5.264209956E-2,9.818050385E0,9.818835593E0
8.145665650E-1,1.196411327E-1,3.828516230E-2,9.842277527E0,9.843079125E0
8.169735440E-1,1.292124242E-1,3.828516230E-2,9.839884758E0,9.840807571E0
8.193805240E-1,1.196411327E-1,4.785645381E-2,9.830313683E0,9.831158189E0
8.217875030E-1,1.028913707E-1,4.067798331E-2,9.825528145E0,9.826151060E0
8.241945340E-1,1.124626622E-1,4.307080805E-2,9.815657616E0,9.816396354E0
8.266015130E-1,1.172483116E-1,3.349951655E-2,9.806086540E0,9.806844682E0
8.290084920E-1,1.076770201E-1,1.674975827E-2,9.798908234E0,9.799514144E0
8.314154720E-1,1.004985496E-1,5.024927482E-2,9.791728973E0,9.792373626E0
8.338225030E-1,1.004985496E-1,3.349951655E-2,9.758230209E0,9.758805203E0
8.362294300E-1,1.052841991E-1,2.632104978E-2,9.755837440E0,9.756441038E0
8.386364610E-1,1.100698411E-1,2.392822690E-2,9.765408516E0,9.766058131E0
8.410434400E-1,7.896314561E-2,2.392822690E-2,9.806086540E0,9.806433652E0
8.434504720E-1,9.332008660E-2,3.349951655E-2,9.813264847E0,9.813765730E0
8.458574510E-1,1.220339537E-1,3.349951655E-2,9.818050385E0,9.818865915E0
8.482644300E-1,1.052841991E-1,3.349951655E-2,9.803693771E0,9.804316322E0
8.506714090E-1,1.100698411E-1,3.589234129E-2,9.818050385E0,9.818732962E0
8.530784400E-1,1.220339537E-1,4.307080805E-2,9.844670296E0,9.845520840E0
8.554854190E-1,1.244267747E-1,2.871387079E-2,9.851848602E0,9.852676154E0
8.578923990E-1,1.196411327E-1,4.307080805E-2,9.820742607E0,9.821565784E0
8.602993780E-1,1.100698411E-1,3.828516230E-2,9.806086540E0,9.806779000E0
8.627063570E-1,9.092725813E-2,3.349951655E-2,9.794121742E0,9.794601099E0
8.651133880E-1,9.571290761E-2,3.828516230E-2,9.784550667E0,9.785093687E0
8.675203670E-1,9.810572863E-2,4.785645381E-2,9.760622978E0,9.761233318E0
8.699273470E-1,1.004985496E-1,4.546362907E-2,9.755837440E0,9.756460991E0
8.723343260E-1,9.810572863E-2,4.785645381E-2,9.736694336E0,9.737306176E0
8.747413570E-1,1.100698411E-1,5.264209956E-2,9.736694336E0,9.737458763E0
8.771483360E-1,9.571290761E-2,5.742774159E-2,9.779765129E0,9.780402082E0
8.795553150E-1,1.004985496E-1,5.264209956E-2,9.806086540E0,9.806742802E0
8.819622940E-1,1.148554832E-1,5.742774159E-2,9.835099220E0,9.835937495E0
8.843692740E-1,1.076770201E-1,4.067798331E-2,9.837491989E0,9.838165361E0
8.867763050E-1,1.100698411E-1,5.503492057E-2,9.830313683E0,9.831083934E0
8.891832840E-1,1.124626622E-1,6.460621208E-2,9.825528145E0,9.826384133E0
8.915902630E-1,1.316052526E-1,8.135596663E-2,9.823135376E0,9.824353788E0
8.939972420E-1,1.268195957E-1,7.657032460E-2,9.823135376E0,9.824252381E0
8.964042740E-1,1.196411327E-1,6.460621208E-2,9.801301003E0,9.802244095E0
8.988112530E-1,1.148554832E-1,7.657032460E-2,9.789336205E0,9.790309399E0
9.012182320E-1,1.316052526E-1,4.067798331E-2,9.782157898E0,9.783127710E0
9.036252110E-1,1.172483116E-1,6.460621208E-2,9.767801285E0,9.768718599E0
9.060322420E-1,9.810572863E-2,6.221338734E-2,9.767801285E0,9.768492063E0
9.084392220E-1,1.076770201E-1,5.024927482E-2,9.770194054E0,9.770916599E0
9.108462010E-1,1.148554832E-1,5.503492057E-2,9.767801285E0,9.768631560E0
9.132531800E-1,1.196411327E-1,5.503492057E-2,9.770194054E0,9.771081552E0
9.156602110E-1,1.220339537E-1,7.417750359E-2,9.782157898E0,9.783200280E0
9.180671900E-1,1.124626622E-1,8.614161611E-2,9.820742607E0,9.821764281E0
9.204741690E-1,1.268195957E-1,8.614161611E-2,9.830313683E0,9.831509075E0
9.228811490E-1,1.268195957E-1,7.417750359E-2,9.832706451E0,9.833804029E0
9.252881800E-1,1.220339537E-1,6.939185411E-2,9.837491989E0,9.838493592E0
9.276951590E-1,1.220339537E-1,5.982056633E-2,9.830313683E0,9.831253119E0
9.301021380E-1,1.268195957E-1,6.221338734E-2,9.830313683E0,9.831328538E0
9.325091170E-1,1.339980662E-1,6.699903309E-2,9.827920914E0,9.829062714E0
9.349160970E-1,1.172483116E-1,4.785645381E-2,9.808479309E0,9.809296803E0
9.373230760E-1,1.172483116E-1,4.785645381E-2,9.794121742E0,9.794940434E0
9.397301070E-1,1.363908947E-1,6.699903309E-2,9.789336205E0,9.790515547E0
9.421370860E-1,1.292124242E-1,4.785645381E-2,9.779765129E0,9.780735763E0
9.445440650E-1,1.220339537E-1,4.067798331E-2,9.772586823E0,9.773433388E0
9.469510970E-1,1.100698411E-1,5.982056633E-2,9.772586823E0,9.773389743E0
9.493580760E-1,1.100698411E-1,5.264209956E-2,9.767801285E0,9.768563277E0
9.517650550E-1,1.124626622E-1,5.264209956E-2,9.791728973E0,9.792516292E0
9.541720340E-1,1.292124242E-1,5.264209956E-2,9.818050385E0,9.819041725E0
9.565790130E-1,1.316052526E-1,5.982056633E-2,9.827920914E0,9.828984074E0
9.589860440E-1,1.316052526E-1,4.785645381E-2,9.832706451E0,9.833703592E0
9.613930240E-1,1.339980662E-1,7.657032460E-2,9.851848602E0,9.853057362E0
9.638000030E-1,1.196411327E-1,7.657032460E-2,9.856635094E0,9.857658565E0
9.662069820E-1,1.244267747E-1,5.024927482E-2,9.844670296E0,9.845584810E0
9.686140130E-1,1.268195957E-1,4.307080805E-2,9.842277527E0,9.843188773E0
9.710209920E-1,1.363908947E-1,2.871387079E-2,9.849455833E0,9.850441979E0
9.734279720E-1,1.459621787E-1,4.307080805E-2,9.825528145E0,9.826706639E0
9.758349510E-1,1.244267747E-1,3.828516230E-2,9.801301003E0,9.802165532E0
9.782419820E-1,1.220339537E-1,4.067798331E-2,9.779765129E0,9.780611073E0
9.806489610E-1,1.220339537E-1,4.546362907E-2,9.794121742E0,9.794987490E0
9.830559400E-1,1.196411327E-1,4.067798331E-2,9.789336205E0,9.790151788E0
9.854629190E-1,1.172483116E-1,5.982056633E-2,9.796515465E0,9.797399702E0
9.878698990E-1,1.220339537E-1,5.503492057E-2,9.810872078E0,9.811785365E0
9.902769300E-1,1.196411327E-1,4.785645381E-2,9.832706451E0,9.833550752E0
9.926839090E-1,1.100698411E-1,3.828516230E-2,9.849455833E0,9.850145245E0
9.950908880E-1,1.028913707E-1,4.546362907E-2,9.856635094E0,9.857276954E0
9.974978670E-1,1.244267747E-1,4.307080805E-2,9.847063065E0,9.847943344E0
9.999048990E-1,1.196411327E-1,5.742774159E-2,9.842277527E0,9.843172195E0
1.002311878E0,1.316052526E-1,5.264209956E-2,9.835099220E0,9.836120567E0
1.004718857E0,1.244267747E-1,4.546362907E-2,9.839884758E0,9.840776444E0
1.007125836E0,1.292124242E-1,4.546362907E-2,9.837491989E0,9.838445580E0
1.009532867E0,1.076770201E-1,1.674975827E-2,9.808479309E0,9.809084629E0
1.011939847E0,1.052841991E-1,2.153540403E-2,9.786943436E0,9.787533415E0
1.014346826E0,8.853443712E-2,2.392822690E-2,9.770194054E0,9.770624481E0
1.016753805E0,8.853443712E-2,3.828516230E-2,9.758230209E0,9.758706929E0
1.019160784E0,1.004985496E-1,4.307080805E-2,9.751050949E0,9.751663943E0
1.021567815E0,1.052841991E-1,4.785645381E-2,9.765408516E0,9.766093307E0
1.023974794E0,9.571290761E-2,4.067798331E-2,9.801301003E0,9.801852733E0
1.026381774E0,9.092725813E-2,4.785645381E-2,9.823135376E0,9.823672766E0
1.028788753E0,1.124626622E-1,3.589234129E-2,9.830313683E0,9.831022490E0
1.031195784E0,1.268195957E-1,4.307080805E-2,9.839884758E0,9.840796226E0
1.033602763E0,1.076770201E-1,4.785645381E-2,9.842277527E0,9.842982856E0
1.036009742E0,1.124626622E-1,4.067798331E-2,9.854242325E0,9.854968003E0
1.038416722E0,1.244267747E-1,3.828516230E-2,9.847063065E0,9.847923577E0
1.040823753E0,1.196411327E-1,4.785645381E-2,9.823135376E0,9.823980500E0
1.043230732E0,1.076770201E-1,2.871387079E-2,9.808479309E0,9.809112355E0
1.045637711E0,1.052841991E-1,2.871387079E-2,9.782157898E0,9.782766602E0
1.048044690E0,9.571290761E-2,4.067798331E-2,9.770194054E0,9.770747541E0
1.050451669E0,1.052841991E-1,1.914258115E-2,9.748658180E0,9.749245484E0
1.052858701E0,9.810572863E-2,3.110669367E-2,9.760622978E0,9.761165570E0
1.055265680E0,1.004985496E-1,3.349951655E-2,9.758230209E0,9.758805203E0
1.057672659E0,9.332008660E-2,4.307080805E-2,9.770194054E0,9.770734649E0
1.060079638E0,1.052841991E-1,3.589234129E-2,9.796515465E0,9.797146946E0
1.062486669E0,1.124626622E-1,4.067798331E-2,9.798908234E0,9.799638010E0
1.064893649E0,1.052841991E-1,4.546362907E-2,9.798908234E0,9.799579291E0
1.067300628E0,1.004985496E-1,3.828516230E-2,9.798908234E0,9.799498369E0
1.069707607E0,1.148554832E-1,3.828516230E-2,9.820742607E0,9.821488833E0
1.072114586E0,1.028913707E-1,5.503492057E-2,9.820742607E0,9.821435783E0
1.074521617E0,1.052841991E-1,8.374879509E-2,9.808479309E0,9.809401867E0
1.076928597E0,8.853443712E-2,5.264209956E-2,9.801301003E0,9.801842219E0
1.079335576E0,8.853443712E-2,4.546362907E-2,9.803693771E0,9.804198940E0
1.081742555E0,7.657032460E-2,4.785645381E-2,9.786943436E0,9.787359964E0
1.084149586E0,8.374879509E-2,3.349951655E-2,9.786943436E0,9.787359087E0
1.086556565E0,9.332008660E-2,4.067798331E-2,9.765408516E0,9.765939116E0
1.088963544E0,1.028913707E-1,4.785645381E-2,9.746265411E0,9.746925995E0
1.091370524E0,1.196411327E-1,5.982056633E-2,9.746265411E0,9.747183284E0
1.093777555E0,1.220339537E-1,3.589234129E-2,9.748658180E0,9.749488031E0
1.096184534E0,1.172483116E-1,5.024927482E-2,9.758230209E0,9.759063939E0
1.098591513E0,1.100698411E-1,5.264209956E-2,9.789336205E0,9.790096521E0
1.100998492E0,1.004985496E-1,5.982056633E-2,9.810872078E0,9.811569160E0
1.103405472E0,1.076770201E-1,7.896314561E-2,9.823135376E0,9.824042861E0
1.105812503E0,1.172483116E-1,5.982056633E-2,9.820742607E0,9.821624663E0
1.108219482E0,1.148554832E-1,6.460621208E-2,9.813264847E0,9.814149617E0
1.110626461E0,1.148554832E-1,8.135596663E-2,9.806086540E0,9.807096604E0
1.113033440E0,1.052841991E-1,4.546362907E-2,9.818050385E0,9.818720133E0
1.115440472E0,1.076770201E-1,3.349951655E-2,9.798908234E0,9.799557088E0
1.117847451E0,1.148554832E-1,3.110669367E-2,9.760622978E0,9.761348284E0
1.120254430E0,1.220339537E-1,3.349951655E-2,9.751050949E0,9.751872083E0
1.122661409E0,1.244267747E-1,3.828516230E-2,9.741479874E0,9.742349712E0
1.125068440E0,1.244267747E-1,4.067798331E-2,9.731908798E0,9.732789198E0
1.127475419E0,1.196411327E-1,2.871387079E-2,9.758230209E0,9.759005856E0
1.129882399E0,1.172483116E-1,4.785645381E-2,9.755837440E0,9.756659345E0
1.132289378E0,1.172483116E-1,6.460621208E-2,9.765408516E0,9.766326055E0
1.134696357E0,1.220339537E-1,6.460621208E-2,9.765408516E0,9.766384681E0
1.137103388E0,1.148554832E-1,6.939185411E-2,9.786943436E0,9.787863343E0
1.139510367E0,1.148554832E-1,6.699903309E-2,9.830313683E0,9.831212934E0
1.141917347E0,1.076770201E-1,4.307080805E-2,9.839884758E0,9.840568149E0
1.144324326E0,1.148554832E-1,4.785645381E-2,9.815657616E0,9.816446223E0
1.146731305E0,1.196411327E-1,4.546362907E-2,9.796515465E0,9.797351489E0
1.149138336E0,1.387837082E-1,6.460621208E-2,9.794121742E0,9.795318044E0
1.151545315E0,1.244267747E-1,6.221338734E-2,9.782157898E0,9.783147023E0
1.153952294E0,1.196411327E-1,5.742774159E-2,9.782157898E0,9.783058064E0
1.156359274E0,1.339980662E-1,3.349951655E-2,9.758230209E0,9.759207679E0
1.158766305E0,1.196411327E-1,5.024927482E-2,9.743872643E0,9.744736685E0
1.161173284E0,1.244267747E-1,3.349951655E-2,9.736694336E0,9.737546962E0
1.163580263E0,1.268195957E-1,4.307080805E-2,9.736694336E0,9.737615463E0
1.165987242E0,1.100698411E-1,4.546362907E-2,9.772586823E0,9.773312413E0
1.168394222E0,1.220339537E-1,4.307080805E-2,9.808479309E0,9.809332991E0
1.170801253E0,1.148554832E-1,4.307080805E-2,9.813264847E0,9.814031477E0
1.173208232E0,1.052841991E-1,5.742774159E-2,9.810872078E0,9.811605049E0
1.175615211E0,1.076770201E-1,5.024927482E-2,9.823135376E0,9.823854027E0
1.178022190E0,1.172483116E-1,5.024927482E-2,9.818050385E0,9.818879035E0
1.180429222E0,1.244267747E-1,5.503492057E-2,9.820742607E0,9.821684999E0
1.182836201E0,1.028913707E-1,5.264209956E-2,9.842277527E0,9.842956098E0
1.185243180E0,1.124626622E-1,2.392822690E-2,9.839884758E0,9.840556512E0
1.187650159E0,1.052841991E-1,1.196411345E-2,9.823135376E0,9.823706862E0
1.190057190E0,9.810572863E-2,4.785645381E-2,9.810872078E0,9.811479292E0
1.192464169E0,1.076770201E-1,2.871387079E-2,9.798908234E0,9.799541897E0
1.194871149E0,8.374879509E-2,3.349951655E-2,9.779765129E0,9.780181085E0
1.197278128E0,9.332008660E-2,3.349951655E-2,9.770194054E0,9.770697145E0
1.199685107E0,8.614161611E-2,5.503492057E-2,9.767801285E0,9.768336151E0
1.202092138E0,8.135596663E-2,3.589234129E-2,9.770194054E0,9.770598697E0
1.204499117E0,9.810572863E-2,3.589234129E-2,9.791728973E0,9.792286213E0
1.206906097E0,1.052841991E-1,4.067798331E-2,9.825528145E0,9.826176407E0
1.209313076E0,1.052841991E-1,4.785645381E-2,9.839884758E0,9.840564367E0
1.211720107E0,1.100698411E-1,5.982056633E-2,9.847063065E0,9.847859913E0
1.214127086E0,9.810572863E-2,6.221338734E-2,9.861420631E0,9.862104852E0
1.216534065E0,9.810572863E-2,6.221338734E-2,9.880562782E0,9.881245677E0
1.218941044E0,9.571290761E-2,5.503492057E-2,9.880562782E0,9.881179621E0
1.221348076E0,9.810572863E-2,4.307080805E-2,9.861420631E0,9.862002672E0
1.223755055E0,1.004985496E-1,3.828516230E-2,9.847063065E0,9.847650314E0
1.226162034E0,1.052841991E-1,4.546362907E-2,9.835099220E0,9.835767808E0
1.228569013E0,1.196411327E-1,4.067798331E-2,9.825528145E0,9.826340724E0
1.230975992E0,1.028913707E-1,3.349951655E-2,9.801301003E0,9.801898295E0
1.233383024E0,1.124626622E-1,3.828516230E-2,9.789336205E0,9.790057044E0
1.235790003E0,1.268195957E-1,4.785645381E-2,9.791728973E0,9.792667141E0
1.238196982E0,1.196411327E-1,4.785645381E-2,9.798908234E0,9.799755447E0
1.240603961E0,1.076770201E-1,5.264209956E-2,9.815657616E0,9.816389355E0
1.243010940E0,1.052841991E-1,4.307080805E-2,9.847063065E0,9.847720084E0
1.245417972E0,9.810572863E-2,6.699903309E-2,9.880562782E0,9.881276967E0
1.247824951E0,9.092725813E-2,6.939185411E-2,9.880562782E0,9.881224817E0
1.250231930E0,1.124626622E-1,4.546362907E-2,9.844670296E0,9.845417615E0
1.252638909E0,1.148554832E-1,3.589234129E-2,9.837491989E0,9.838227924E0
1.255045940E0,1.292124242E-1,4.067798331E-2,9.849455833E0,9.850387341E0
1.257452919E0,1.268195957E-1,4.785645381E-2,9.856635094E0,9.857567084E0
1.259859899E0,1.268195957E-1,5.982056633E-2,9.827920914E0,9.828921161E0
1.262266878E0,1.124626622E-1,5.264209956E-2,9.791728973E0,9.792516292E0
1.264673857E0,1.004985496E-1,3.349951655E-2,9.784550667E0,9.785124114E0
1.267080888E0,1.004985496E-1,3.828516230E-2,9.801301003E0,9.801890994E0
1.269487867E0,1.004985496E-1,4.067798331E-2,9.786943436E0,9.787543945E0
1.271894847E0,1.028913707E-1,5.264209956E-2,9.777372360E0,9.778055435E0
1.274301826E0,1.124626622E-1,5.024927482E-2,9.786943436E0,9.787718562E0
1.276708857E0,1.172483116E-1,5.982056633E-2,9.782157898E0,9.783043433E0
1.279115836E0,1.196411327E-1,5.982056633E-2,9.798908234E0,9.799821176E0
1.281522815E0,1.244267747E-1,6.699903309E-2,9.823135376E0,9.824151847E0
1.283929794E0,1.220339537E-1,6.699903309E-2,9.832706451E0,9.833691947E0
1.286336774E0,1.124626622E-1,5.982056633E-2,9.837491989E0,9.838316674E0
1.288743805E0,9.092725813E-2,7.417750359E-2,9.825528145E0,9.826228849E0
1.291150784E0,8.374879509E-2,6.460621208E-2,9.839884758E0,9.840453235E0
1.293557763E0,1.124626622E-1,5.503492057E-2,9.808479309E0,9.809278416E0
1.295964742E0,1.148554832E-1,6.939185411E-2,9.794121742E0,9.795040976E0
1.298371774E0,1.124626622E-1,6.221338734E-2,9.772586823E0,9.773431923E0
1.300778753E0,1.076770201E-1,5.503492057E-2,9.746265411E0,9.747015577E0
1.303185732E0,1.076770201E-1,4.785645381E-2,9.739087105E0,9.739799906E0
1.305592711E0,1.076770201E-1,5.982056633E-2,9.727123260E0,9.727903154E0
1.307999690E0,1.004985496E-1,5.264209956E-2,9.741479874E0,9.742140487E0
1.310406722E0,9.571290761E-2,4.307080805E-2,9.741479874E0,9.742045277E0
1.312813701E0,9.810572863E-2,6.460621208E-2,9.760622978E0,9.761329808E0
1.315220680E0,9.571290761E-2,6.699903309E-2,9.779765129E0,9.780462965E0
1.317627659E0,1.124626622E-1,5.742774159E-2,9.808479309E0,9.809292133E0
1.320034690E0,1.100698411E-1,5.264209956E-2,9.796515465E0,9.797275224E0
1.322441669E0,1.076770201E-1,5.982056633E-2,9.786943436E0,9.787718562E0
1.324848649E0,1.196411327E-1,5.024927482E-2,9.798908234E0,9.799767424E0
1.327255628E0,1.076770201E-1,5.264209956E-2,9.801301003E0,9.802033813E0
1.329662607E0,1.052841991E-1,5.742774159E-2,9.786943436E0,9.787678199E0
1.332069638E0,9.332008660E-2,5.742774159E-2,9.755837440E0,9.756452775E0
1.334476617E0,1.028913707E-1,4.546362907E-2,9.731908798E0,9.732558884E0
1.336883597E0,9.810572863E-2,5.264209956E-2,9.710372925E0,9.711011186E0
1.339290576E0,9.571290761E-2,1.674975827E-2,9.722337723E0,9.722823269E0
1.341697607E0,1.076770201E-1,2.392822690E-2,9.751050949E0,9.751674806E0
1.344104586E0,1.172483116E-1,3.828516230E-2,9.758230209E0,9.759009670E0
1.346511565E0,1.196411327E-1,3.828516230E-2,9.755837440E0,9.756646141E0
1.348918544E0,1.028913707E-1,4.307080805E-2,9.751050949E0,9.751688897E0
1.351325524E0,1.172483116E-1,4.546362907E-2,9.767801285E0,9.768610753E0
1.353732555E0,1.220339537E-1,5.982056633E-2,9.796515465E0,9.797458142E0
1.356139534E0,1.220339537E-1,5.264209956E-2,9.827920914E0,9.828819510E0
1.358546513E0,1.292124242E-1,4.546362907E-2,9.835099220E0,9.836053043E0
1.360953492E0,1.268195957E-1,4.785645381E-2,9.823135376E0,9.824070545E0
1.363360524E0,1.220339537E-1,3.110669367E-2,9.815657616E0,9.816465471E0
1.365767503E0,1.196411327E-1,4.546362907E-2,9.798908234E0,9.799744053E0
1.368174482E0,1.339980662E-1,2.632104978E-2,9.801301003E0,9.802252273E0
1.370581461E0,1.196411327E-1,1.914258115E-2,9.774979591E0,9.775730482E0
1.372988440E0,1.339980662E-1,3.349951655E-2,9.748658180E0,9.749636609E0
1.375395472E0,1.268195957E-1,2.871387079E-2,9.743872643E0,9.744740210E0
1.377802451E0,1.148554832E-1,1.435693540E-2,9.758230209E0,9.758916678E0
1.380209430E0,1.172483116E-1,3.110669367E-2,9.765408516E0,9.766161901E0
1.382616409E0,1.004985496E-1,4.067798331E-2,9.791728973E0,9.792329189E0
1.385023388E0,1.172483116E-1,5.503492057E-2,9.818050385E0,9.818904693E0
1.387430419E0,1.316052526E-1,5.264209956E-2,9.830313683E0,9.831335526E0
1.389837399E0,1.148554832E-1,5.264209956E-2,9.847063065E0,9.847873576E0
1.392244378E0,1.220339537E-1,5.742774159E-2,9.854242325E0,9.855165246E0
1.394651357E0,1.220339537E-1,4.546362907E-2,9.854242325E0,9.855102791E0
1.397058388E0,1.196411327E-1,5.742774159E-2,9.827920914E0,9.828816889E0
1.399465367E0,1.363908947E-1,5.024927482E-2,9.837491989E0,9.838565754E0
1.401872347E0,1.244267747E-1,4.307080805E-2,9.837491989E0,9.838373125E0
1.404279326E0,1.124626622E-1,2.871387079E-2,9.837491989E0,9.838176710E0
1.406686305E0,1.052841991E-1,3.349951655E-2,9.832706451E0,9.833327165E0
1.409093336E0,1.124626622E-1,1.914258115E-2,9.801301003E0,9.801964886E0
1.411500315E0,1.220339537E-1,3.828516230E-2,9.779765129E0,9.780601414E0
1.413907294E0,1.172483116E-1,4.067798331E-2,9.779765129E0,9.780552533E0
1.416314274E0,1.148554832E-1,4.546362907E-2,9.798908234E0,9.799686796E0
1.418721305E0,1.196411327E-1,4.067798331E-2,9.806086540E0,9.806900730E0
1.421128284E0,1.124626622E-1,5.982056633E-2,9.818050385E0,9.818876703E0
1.423535263E0,1.052841991E-1,4.546362907E-2,9.839884758E0,9.840553021E0
1.425942242E0,9.332008660E-2,5.264209956E-2,9.856635094E0,9.857217417E0
1.428349222E0,1.100698411E-1,6.221338734E-2,9.861420631E0,9.862231124E0
1.430756253E0,1.220339537E-1,6.221338734E-2,9.880562782E0,9.881512217E0
1.433163232E0,1.052841991E-1,5.982056633E-2,9.873384476E0,9.874127013E0
1.435570211E0,1.244267747E-1,3.589234129E-2,9.878170013E0,9.879018833E0
1.437977190E0,1.100698411E-1,1.914258115E-2,9.861420631E0,9.862053472E0
1.440384169E0,1.100698411E-1,2.871387079E-2,9.856635094E0,9.857291475E0
1.442791201E0,1.028913707E-1,3.349951655E-2,9.837491989E0,9.838087085E0
1.445198180E0,1.148554832E-1,3.589234129E-2,9.806086540E0,9.806824832E0
1.447605159E0,1.100698411E-1,2.632104978E-2,9.798908234E0,9.799561763E0
1.450012138E0,1.124626622E-1,2.632104978E-2,9.794121742E0,9.794802772E0
1.452419169E0,1.076770201E-1,2.632104978E-2,9.791728973E0,9.792356378E0
1.454826149E0,1.004985496E-1,2.392822690E-2,9.801301003E0,9.801845431E0
1.457233128E0,1.100698411E-1,4.067798331E-2,9.825528145E0,9.826228849E0
1.459640107E0,1.196411327E-1,5.503492057E-2,9.837491989E0,9.838373416E0
1.462047086E0,9.810572863E-2,6.939185411E-2,9.849455833E0,9.850188840E0
1.464454117E0,1.052841991E-1,6.460621208E-2,9.863813400E0,9.864586840E0
1.466861097E0,1.076770201E-1,6.460621208E-2,9.847063065E0,9.847863692E0
1.469268076E0,1.124626622E-1,6.939185411E-2,9.851848602E0,9.852734847E0
1.471675055E0,1.028913707E-1,5.982056633E-2,9.856635094E0,9.857353626E0
1.474082034E0,9.332008660E-2,4.546362907E-2,9.835099220E0,9.835647017E0
1.476489065E0,9.571290761E-2,4.307080805E-2,9.813264847E0,9.813826115E0
1.478896044E0,1.004985496E-1,3.589234129E-2,9.786943436E0,9.787525225E0
1.481303024E0,1.124626622E-1,5.264209956E-2,9.779765129E0,9.780553411E0
1.483710003E0,1.004985496E-1,5.024927482E-2,9.770194054E0,9.770840127E0
1.486117034E0,1.004985496E-1,5.264209956E-2,9.770194054E0,9.770852726E0
1.488524013E0,1.148554832E-1,6.221338734E-2,9.763015747E0,9.763889531E0
1.490930992E0,1.220339537E-1,6.460621208E-2,9.779765129E0,9.780739861E0
1.493337972E0,1.172483116E-1,6.221338734E-2,9.774979591E0,9.775880711E0
1.495745003E0,1.220339537E-1,5.982056633E-2,9.779765129E0,9.780709420E0
1.498151982E0,1.220339537E-1,7.178468257E-2,9.767801285E0,9.768827323E0
1.500558961E0,1.052841991E-1,6.460621208E-2,9.806086540E0,9.806864533E0
1.502965940E0,1.028913707E-1,7.417750359E-2,9.820742607E0,9.821561703E0
1.505372919E0,1.220339537E-1,6.699903309E-2,9.832706451E0,9.833691947E0
1.507779951E0,1.339980662E-1,7.417750359E-2,9.837491989E0,9.838684181E0
1.510186930E0,1.220339537E-1,5.982056633E-2,9.818050385E0,9.818990994E0
1.512593909E0,1.148554832E-1,4.546362907E-2,9.801301003E0,9.802079375E0
1.515000888E0,1.076770201E-1,5.742774159E-2,9.765408516E0,9.766170988E0
1.517407919E0,1.076770201E-1,5.503492057E-2,9.751050949E0,9.751800746E0
1.519814899E0,1.004985496E-1,5.503492057E-2,9.724730492E0,9.725405490E0
1.522221878E0,1.028913707E-1,5.503492057E-2,9.707980156E0,9.708681382E0
1.524628857E0,1.148554832E-1,3.349951655E-2,9.710372925E0,9.711109944E0
